scheme_id,year,ghg,product,rate,currency_code,source,comment
pol_tax,2023,CO2,Coal,0.34,PLN,"leg(POL-EPL[2001],POL[2022])",
pol_tax,2024,CO2,Coal,0.39,PLN,POL-leg-022,
pol_tax,1990,CO2,Oil,NA,PLN,leg(POL[1988]),
pol_tax,1991,CO2,Oil,NA,PLN,leg(POL[1990]),
pol_tax,1992,CO2,Oil,NA,PLN,leg(POL[1991]),
pol_tax,1993,CO2,Oil,0.1,PLN,,
pol_tax,1994,CO2,Oil,0.1,PLN,leg(POL[1993]),
pol_tax,1995,CO2,Oil,0.1,PLN,leg(POL[1994]),
pol_tax,1996,CO2,Oil,0.13,PLN,leg(POL[1995]),
pol_tax,1997,CO2,Oil,0.15,PLN,leg(POL[1996]),
pol_tax,1998,CO2,Oil,0.15,PLN,leg(POL[1997]),
pol_tax,1999,CO2,Oil,0.17,PLN,leg(POL[1998]),
pol_tax,2000,CO2,Oil,0.18,PLN,leg(POL[1999]),
pol_tax,2001,CO2,Oil,0.19,PLN,leg(POL[2000]),
pol_tax,2002,CO2,Oil,0.2,PLN,"leg(POL-EPL[2001],POL[2001])",
pol_tax,2003,CO2,Oil,0.2,PLN,"leg(POL-EPL[2001],POL[2001])",
pol_tax,2004,CO2,Oil,0.2,PLN,"leg(POL-EPL[2001],POL[2001])",
pol_tax,2005,CO2,Oil,0.22,PLN,"leg(POL-EPL[2001],POL[2004])",
pol_tax,2006,CO2,Oil,0.23,PLN,"leg(POL-EPL[2001],POL[2005])",
pol_tax,2007,CO2,Oil,0.23,PLN,"leg(POL-EPL[2001],POL[2005])",
pol_tax,2008,CO2,Oil,0.23,PLN,"leg(POL-EPL[2001],POL[2005])",
pol_tax,2009,CO2,Oil,0.24,PLN,"leg(POL-EPL[2001],POL[2008])",
pol_tax,2010,CO2,Oil,0.24,PLN,"leg(POL-EPL[2001],POL[2008])",
pol_tax,2011,CO2,Oil,0.24,PLN,"leg(POL-EPL[2001],POL[2008])",
pol_tax,2012,CO2,Oil,0.24,PLN,"leg(POL-EPL[2001],POL[2008])",
pol_tax,2013,CO2,Oil,0.24,PLN,"leg(POL-EPL[2001],POL[2008])",
pol_tax,2014,CO2,Oil,0.24,PLN,"leg(POL-EPL[2001],POL[2008])",
pol_tax,2015,CO2,Oil,0.24,PLN,"leg(POL-EPL[2001],POL[2015])",
pol_tax,2016,CO2,Oil,0.29,PLN,"leg(POL-EPL[2001],POL[2015])",
pol_tax,2017,CO2,Oil,0.29,PLN,"leg(POL-EPL[2001],POL[2015])",
pol_tax,2018,CO2,Oil,0.29,PLN,"leg(POL-EPL[2001],POL[2017])",
pol_tax,2019,CO2,Oil,0.29,PLN,"leg(POL-EPL[2001],POL[2017])",
pol_tax,2020,CO2,Oil,0.3,PLN,"leg(POL-EPL[2001],POL[2019])",
pol_tax,2021,CO2,Oil,0.31,PLN,"leg(POL-EPL[2001],POL[2020])",
pol_tax,2022,CO2,Oil,0.32,PLN,"leg(POL-EPL[2001],POL[2021])",
pol_tax,2023,CO2,Oil,0.34,PLN,"leg(POL-EPL[2001],POL[2022])",
pol_tax,2024,CO2,Oil,0.39,PLN,POL-leg-022,
pol_tax,1990,CO2,Natural gas,NA,PLN,leg(POL[1988]),
pol_tax,1991,CO2,Natural gas,NA,PLN,leg(POL[1990]),
pol_tax,1992,CO2,Natural gas,NA,PLN,leg(POL[1991]),
pol_tax,1993,CO2,Natural gas,0.1,PLN,,
pol_tax,1994,CO2,Natural gas,0.1,PLN,leg(POL[1993]),
pol_tax,1995,CO2,Natural gas,0.1,PLN,leg(POL[1994]),
pol_tax,1996,CO2,Natural gas,0.13,PLN,leg(POL[1995]),
pol_tax,1997,CO2,Natural gas,0.15,PLN,leg(POL[1996]),
pol_tax,1998,CO2,Natural gas,0.15,PLN,leg(POL[1997]),
pol_tax,1999,CO2,Natural gas,0.17,PLN,leg(POL[1998]),
pol_tax,2000,CO2,Natural gas,0.18,PLN,leg(POL[1999]),
pol_tax,2001,CO2,Natural gas,0.19,PLN,leg(POL[2000]),
pol_tax,2002,CO2,Natural gas,0.2,PLN,"leg(POL-EPL[2001],POL[2001])",
pol_tax,2003,CO2,Natural gas,0.2,PLN,"leg(POL-EPL[2001],POL[2001])",
pol_tax,2004,CO2,Natural gas,0.2,PLN,"leg(POL-EPL[2001],POL[2001])",
pol_tax,2005,CO2,Natural gas,0.22,PLN,"leg(POL-EPL[2001],POL[2004])",
pol_tax,2006,CO2,Natural gas,0.23,PLN,"leg(POL-EPL[2001],POL[2005])",
pol_tax,2007,CO2,Natural gas,0.23,PLN,"leg(POL-EPL[2001],POL[2005])",
pol_tax,2008,CO2,Natural gas,0.23,PLN,"leg(POL-EPL[2001],POL[2005])",
pol_tax,2009,CO2,Natural gas,0.24,PLN,"leg(POL-EPL[2001],POL[2008])",
pol_tax,2010,CO2,Natural gas,0.24,PLN,"leg(POL-EPL[2001],POL[2008])",
pol_tax,2011,CO2,Natural gas,0.24,PLN,"leg(POL-EPL[2001],POL[2008])",
pol_tax,2012,CO2,Natural gas,0.24,PLN,"leg(POL-EPL[2001],POL[2008])",
pol_tax,2013,CO2,Natural gas,0.24,PLN,"leg(POL-EPL[2001],POL[2008])",
pol_tax,2014,CO2,Natural gas,0.24,PLN,"leg(POL-EPL[2001],POL[2008])",
pol_tax,2015,CO2,Natural gas,0.24,PLN,"leg(POL-EPL[2001],POL[2015])",
pol_tax,2016,CO2,Natural gas,0.29,PLN,"leg(POL-EPL[2001],POL[2015])",
pol_tax,2017,CO2,Natural gas,0.29,PLN,"leg(POL-EPL[2001],POL[2015])",
pol_tax,2018,CO2,Natural gas,0.29,PLN,"leg(POL-EPL[2001],POL[2017])",
pol_tax,2019,CO2,Natural gas,0.29,PLN,"leg(POL-EPL[2001],POL[2017])",
pol_tax,2020,CO2,Natural gas,0.3,PLN,"leg(POL-EPL[2001],POL[2019])",
pol_tax,2021,CO2,Natural gas,0.31,PLN,"leg(POL-EPL[2001],POL[2020])",
pol_tax,2022,CO2,Natural gas,0.32,PLN,"leg(POL-EPL[2001],POL[2021])",
pol_tax,2023,CO2,Natural gas,0.34,PLN,"leg(POL-EPL[2001],POL[2022])",
pol_tax,2024,CO2,Natural gas,0.39,PLN,POL-leg-022,
